awalan	NN
yang	IN
sangat	RB
baik	JJ
dalam	IN
agenda	NN
reformasi	NN
pajak	NN
.	.

Pemerintah	NN
akan	MD
terus	RB
menjaga	VB
ketahanan	NN
fiskal	JJ
Indonesia	NNP
atas	IN
kemungkinan	NN
terjadinya	NN
over	FW
exposure	FW
(	-LRB-
paparan	NN
berlebihan	JJ
)	-RRB-
ekonomi	NN
Indonesia	NNP
dari	IN
pihak	NN
luar	JJ
dengan	IN
cara	NN
terus	RB
memonitor	VB
seluruh	DT
pinjaman	NN
luar	NN
negeri	NN
mengingat	IN
banyaknya	NN
perusahaan	NN
swasta	JJ
yang	IN
kini	NN
sedang	MD
melirik	VB
pembiayaan	NN
luar	NN
negeri	NN
.	.

Ini	PRP
akan	MD
mempengaruhi	VB
neraca	NN
pembayaran	NN
kita	PRP
.	.

"	``
Karena	IN
itu	PRP
perlu	VB
kita	PRP
monitor	VB
dengan	IN
baik	JJ
,	,
"	''
kata	VB
Gubernur	NNP
BI	NNP
,	,
Burhanuddin	NNP
Abdullah	NNP
usai	IN
rapat	NN
koordinasi	NN
terbatas	JJ
rakortas	NN
membahas	VB
exposure	FW
ekonomi	NN
Indonesia	NNP
terhadap	IN
luar	NN
negeri	NN
di	IN
Gedung	NNP
Depkeu	NNP
Jakarta	NNP
,	,
Senin	NNP
.	.

Dia	PRP
mengatakan	VB
,	,
rakortas	NN
yang	IN
dihadiri	VB
seluruh	DT
pengambil	NN
kebijakan	NN
moneter	JJ
dan	CC
fiskal	JJ
itu	DT
belum	RB
menentukan	VB
apakah	IN
Tim	NN
Koordinasi	NN
Pinjaman	NN
Komersial	JJ
Luar	NN
Negeri	NN
(	-LRB-
PKLN	NNP
)	-RRB-
.	.

Pembahasan	NN
tadi	NN
masih	MD
dalam	IN
tahap	NN
awal	NN
.	.

"	``
Pertanyaan	NN
nya	DT
apakah	IN
kita	PRP
masih	MD
meneruskan	VB
tim	NN
itu	DT
,	,
"	''
kata	VB
Gubernur	NN
.	.

Burhanuddin	NNP
menegaskan	VB
rakortas	NN
sama	RP
sekali	RB
tidak	RB
dibahas	VB
adanya	NN
pembatasan	NN
pinjaman	NN
yang	IN
dilakukan	VB
oleh	IN
swasta	JJ
,	,
termasuk	VB
BUMN	NNP
.	.

Menurut	IN
data	NN
BI	NNP
,	,
outstanding	FW
pinjaman	NN
LN	NN
Indonesia	NNP
,	,
termasuk	VB
pemerintah	NN
dan	CC
swasta	JJ
,	,
pada	IN
tahun	NN
2006	CD
berada	VB
pada	IN
trend	FW
yang	IN
menurun	VB
hingga	IN
mencapai	VB
125,257	CD
miliar	CD
dolar	NN
AS	NNP
per	IN
Desember	NNP
2006	CD
.	.

Sedangkan	CC
outstanding	FW
pinjaman	NN
LN	NN
pada	IN
akhir	NN
triwulan	NN
I/2006	NNP
mencapai	VB
134,627	CD
miliar	CD
dolar	NN
AS	NNP
,	,
turun	VB
menjadi	VB
129,934	CD
miliar	CD
dolar	NN
AS	NNP
pada	IN
akhir	NN
triwulan	NN
II/2006	NN
,	,
dan	CC
menjadi	VB
127,528	CD
miliar	CD
dolar	NN
AS	NNP
pada	IN
akhir	NN
triwulan	NN
III/2006	NNP
.	.

PT	NNP
Astra	NNP
Otoparts	NNP
Tbk	NNP
menjual	VB
kepemilikan	NN
saham	NN
nya	PRP$
di	IN
PT	NNP
Exedy	NNP
Indonesia	NNP
sebanyak	NN
7.072	CD
saham	NN
dengan	IN
harga	NN
Rp	SYM
1.835.000	CD
per	IN
saham	NN
atau	CC
total	NN
nya	DT
senilai	NN
Rp	SYM
12,977	CD
miliar	CD
kepada	IN
Exedy	NNP
Corporation	NNP
yang	IN
berkedudukan	VB
di	IN
Jepang	NNP
.	.

"	``
Kami	PRP
telah	MD
menandatangani	VB
perjanjian	NN
pengikatan	NN
untuk	IN
penjualan	NN
seluruh	DT
saham	NN
milik	NNP
PT	NNP
Astra	NNP
Otoparts	NNP
di	IN
PT	NNP
Exedy	NNP
Indonesia	NNP
kepada	IN
Exedy	NNP
Corporation	NNP
,	,
"	''
kata	VB
Sekretaris	NNP
Perusahaan	NN
Astra	NNP
Otoparts	NNP
,	,
Kartina	NNP
Rahayu	NNP
di	IN
Jakarta	NNP
,	,
Senin	NNP
.	.

Menurut	IN
dia	PRP
,	,
penjualan	NN
saham	NN
tersebut	DT
akan	MD
berlaku	VB
efektif	JJ
apabila	IN
syarat-syarat	NN
sebagaimana	IN
termuat	VB
dalam	IN
perjanjian	NN
pengikatan	NN
jual	NN
beli	NN
saham	NN
telah	MD
terpenuhi	VB
.	.

Dia	PRP
mengatakan	VB
transaksi	NN
tersebut	DT
tidak	RB
mengandung	VB
unsur	NN
benturan	NN
kepentingan	NN
dilihat	VB
dari	IN
sisi	NN
direksi	NN
,	,
komisaris	NN
dan	CC
pemegang	NN
saham	NN
utama	JJ
.	.

"	``
Lagi	RB
pula	RP
nilai	NN
nya	DT
tidak	RB
cukup	JJ
material	NN
yakni	IN
kurang	RB
10	CD
persen	NN
dari	IN
pendapatan	NN
dan	CC
20	CD
persen	NN
dari	IN
ekuitas	NN
,	,
"	''
tambah	VB
nya	PRP
.	.

Menkeu	NNP
Sri	NNP
Mulyani	NNP
Indrawati	NNP
membebaskan	VB
tarif	NN
akhir	NN
bea	NN
masuk	NN
(	-LRB-
BM	NNP
)	-RRB-
atas	IN
impor	NN
bahan	NN
baku	NN
untuk	IN
pembuatan	NN
komponen	NN
kendaraan	NN
bermotor	NN
oleh	IN
industri	NN
komponen	NN
kendaraan	NN
bermotor	NN
.	.

Ketentuan	NN
tersebut	DT
diatur	VB
dalam	IN
Permenkeu	NNP
No.	NNP
34/PMK.011/2007	NNP
tanggal	NN
3	CD
April	NNP
2007	CD
dan	CC
mulai	VB
berlaku	VB
30	CD
hari	NN
setelah	IN
ditetapkan	VB
selama	IN
satu	CD
tahun	NN
sejak	IN
tanggal	NN
berlaku	VB
.	.

Dia	PRP
menambahkan	VB
,	,
permohonan	NN
pembebasan	NN
BM	NNP
harus	MD
diajukan	VB
kepada	IN
Dirjen	NNP
Bea	NNP
Cukai	NNP
Depkeu	NNP
dengan	IN
melampirkan	VB
antara	IN
lain	JJ
NPWP	NNP
;	,
surat	NN
izin	NN
usaha	NNP
dari	IN
departemen	NN
/	CC
instansi	NN
terkait	VB
;	,
daftar	NN
jumlah	NN
,	,
jenis	NN
spesifikasi	NN
dan	CC
harga	NN
barang	NN
;	,
dan	CC
keterangan	NN
verifikasi	NN
oleh	IN
surveyor	FW
yang	IN
ditunjuk	VB
pemerintah	NN
.	.

Perusahaan	NN
alat	NN
berat	JJ
PT	NNP
United	NNP
Tractors	NNP
Tbk	NNP
(	-LRB-
UNTR	NNP
)	-RRB-
melalui	IN
anak	NN
perusahaan	NN
yang	IN
dimiliki	VB
sepenuhnya	RB
oleh	IN
perseroan	NN
,	,
yaitu	IN
PT	NNP
Pamapersada	NNP
Nusantara	NNP
(	-LRB-
Pama	NNP
)	-RRB-
membeli	VB
99	CD
persen	NN
kepemilikan	NN
saham	NN
Dynamics	NNP
Acres	NNP
Sdn	NNP
Bhd	NNP
(	-LRB-
DASB	NNP
)	-RRB-
pada	IN
sebuah	DT
perusahaan	NN
pertambangan	NN
batu	NN
bara	NN
PT	NNP
Dasa	NNP
Eka	NNP
Jasatama	NNP
(	-LRB-
DEJ	NNP
)	-RRB-
dengan	IN
nilai	NN
maksimal	JJ
19,50	CD
juta	CD
dolar	NN
AS	NNP
.	.

"	``
Sebagian	NN
dari	IN
jumlah	NN
nilai	NN
transaksi	NN
tersebut	DT
,	,
yaitu	IN
sebesar	NN
14,40	CD
juta	CD
dolar	NN
AS	NNP
akan	MD
diberikan	VB
terlebih	RB
dahulu	NN
dalam	IN
bentuk	NN
suatu	DT
bank	FW
guarantee	FW
yang	IN
pencairan	NN
nya	DT
kepada	IN
DASB	NNP
akan	MD
tunduk	VB
pada	IN
ketentuan	NN
dan	CC
persyaratan	NN
yang	IN
diatur	VB
dalam	IN
perjanjian	NN
jual	NN
beli	NN
saham	NN
,	,
"	''
kata	VB
Wakil	NNP
Presdir	NNP
UNTR	NNP
,	,
Djoko	NNP
Pranoto	NNP
,	,
dalam	IN
laporan	NN
nya	PRP$
kepada	IN
Bursa	NNP
Efek	NNP
Surabaya	NNP
(	-LRB-
BES	NNP
)	-RRB-
di	IN
Jakarta	NNP
,	,
Jumat	NNP
.	.

Menurut	IN
nya	PRP
,	,
transaksi	NN
pembelian	NN
saham	NN
DEJ	NNP
tunduk	VB
pada	IN
ketentuan-ketentuan	NN
dan	CC
persyaratan-persyaratan	NN
dalam	IN
Shares	NNP
Sales	NNP
Agreement	NNP
(	-LRB-
SSA	NNP
)	-RRB-
yang	IN
telah	MD
ditandatangani	VB
pada	IN
30	CD
April	NNP
2007	CD
lalu	VB
oleh	IN
para	DT
pihak	NN
dan	CC
akan	MD
efektif	JJ
setelah	IN
terpenuhinya	NN
seluruh	DT
syarat-syarat	NN
tangguh	JJ
(	-LRB-
conditions	FW
precedent	FW
)	-RRB-
sebagaimana	IN
dipersyaratkan	VB
dalam	IN
SSA	NNP
.	.

Apabila	IN
syarat-syarat	NN
tangguh	JJ
dalam	IN
SSA	NNP
dapat	MD
terpenuhi	VB
dalam	IN
jangka	NN
waktu	NN
9	CD
bulan	NN
atau	CC
perpanjangan	NN
nya	DT
,	,
kata	VB
dia	PRP
,	,
maka	IN
Pama	NNP
akan	MD
memiliki	VB
saham	NN
DEJ	NNP
dan	CC
secara	IN
tidak	RB
langsung	RB
akan	MD
turut	VB
memiliki	VB
seluruh	DT
aset	NN
yang	IN
dimiliki	VB
DEJ	NNP
.	.

"	``
Sebagai	IN
bagian	NN
dari	IN
kesepakatan	NN
,	,
Pama	NNP
akan	MD
membantu	VB
penyelesaian	NN
kewajiban	NN
DEJ	NNP
kepada	IN
pihak	NN
ketiga	JJ
sampai	IN
dengan	IN
jumlah	NN
11	CD
juta	CD
dolar	NN
AS	NNP
,	,
"	''
tambah	VB
nya	PRP
.	.

Dikatakan	VB
nya	PRP
,	,
penandatanganan	NN
SSA	NNP
ini	DT
sekaligus	RB
merupakan	VB
bagian	NN
dari	IN
rencana	NN
komprehensif	JJ
Pama	NNP
terkait	VB
dengan	IN
upaya	NN
penyelesaian	NN
piutang	NN
DEJ	NNP
kepada	IN
Pama	NNP
dan	CC
akuisisi	NN
sbelumnya	JJ
atas	IN
konsesi-konsesi	NN
tambang	NN
,	,
perusahaan	NN
pemegang	NN
hak	NN
penambangan	NN
dan	CC
perusahaan	NN
pemasaran	NN
batu	NN
bara	NN
.	.

Perusahaan	NN
farmasi	NN
PT	NNP
Tempo	NNP
Scan	NNP
Pacific	NNP
Tbk	NNP
(	-LRB-
TSPC	NNP
)	-RRB-
di	IN
Jakarta	NNP
,	,
Jumat	NNP
,	,
menyatakan	VB
perolehan	NN
laba	NN
bersihnya	NN
dalam	IN
tiga	CD
bulan	NN
pertama	JJ
yang	IN
berakhir	VB
Maret	NNP
2007	CD
naik	VB
12,83	CD
persen	NN
menjadi	VB
Rp	SYM
106,93	CD
miliar	CD
dari	IN
Rp	SYM
94,77	CD
miliar	CD
pada	IN
periode	NN
sama	JJ
tahun	NN
lalu	VB
.	.

Laporan	NN
keuangan	NN
konsolidasi	NN
kuartalan	NN
perseroan	NN
memperlihatkan	VB
pertumbuhan	NN
laba	NN
bersih	JJ
tersebut	DT
didukung	VB
oleh	IN
penjualan	NN
bersihnya	NN
yang	IN
meningkat	VB
dari	IN
Rp	SYM
638,29	CD
miliar	CD
pada	IN
kuartal	NN
pertama	JJ
2006	CD
menjadi	VB
Rp	SYM
732,94	CD
miliar	CD
pada	IN
kuartal	NN
pertama	JJ
2007	CD
.	.

Sementara	CC
laba	NN
usaha	NNP
perseroan	NN
dalam	IN
periode	NN
tersebut	DT
tampak	VB
naik	VB
tipis	JJ
dari	IN
semula	NN
Rp	SYM
117,27	CD
miliar	CD
menjadi	VB
Rp	SYM
117,82	CD
miliar	CD
dan	CC
laba	NN
bersih	JJ
per	IN
saham	NN
meningkat	VB
dari	IN
Rp	SYM
21	CD
pada	IN
kuartal	NN
pertama	JJ
2006	CD
menjadi	VB
Rp	SYM
24	CD
kuartal	NN
pertama	JJ
2007	CD
.	.

Sedangkan	CC
untuk	IN
tahun	NN
yang	IN
berakhir	VB
Desember	NNP
2006	CD
,	,
perseroan	NN
membukukan	VB
laba	NN
bersih	JJ
Rp	SYM
272,58	CD
miliar	CD
,	,
turun	VB
8,16	CD
persen	NN
dibanding	VB
periode	NN
sama	JJ
tahun	NN
sebelumnya	JJ
Rp	SYM
296,82	CD
miliar	CD
.	.

Direktur	NNP
Utama	NNP
PT	NNP
Bursa	NNP
Efek	NNP
Surabaya	NNP
BES	NNP
Bastian	NNP
Purnama	NNP
di	IN
Jakarta	NNP
,	,
Jumat	NNP
,	,
mengatakan	VB
pihak	NN
nya	PRP$
kembali	RB
akan	MD
melakukan	VB
pelelangan	NN
atas	IN
23	CD
saham	NN
BES	NNP
kategori	NN
A	NN
treasury	FW
stock	FW
pada	IN
4	CD
Juni	NNP
2007	CD
di	IN
Jakarta	NNP
.	.

Ke-23	CD
saham	NN
(	-LRB-
BES	NNP
)	-RRB-
yang	IN
akan	MD
dilelang	VB
tersebut	DT
atas	NN
nama	NN
PT	NNP
Inti	NNP
Prebon	NNP
Securities	NNP
,	,
PT	NNP
Mashill	NNP
Jaya	NNP
Sekuritas	NNP
,	,
PT	NNP
Trisula	NNP
Cipta	NNP
Dana	NNP
,	,
PT	NNP
Pamamitra	NNP
Artha	NNP
Pertiwi	NNP
,	,
PT	NNP
Kestrel	NNP
Sekuritas	NNP
Surabaya	NNP
,	,
PT	NNP
Finanza	NNP
Indonesia	NNP
,	,
PT	NNP
Pentasena	NNP
Arthasentosa	NNP
dan	CC
PT	NNP
Bomar	NNP
Sekuritas	NNP
.	.

Selanjutnya	CC
,	,
saham	NN
atas	NN
nama	NN
PT	NNP
Bintang	NNP
Nusantara	NNP
Sekuritas	NNP
,	,
PT	NNP
GS	NNP
Capital	NNP
,	,
PT	NNP
Intan	NNP
Artha	NNP
,	,
PT	NNP
Ramayana	NNP
Artha	NNP
Perkasa	NNP
,	,
PT	NNP
Primarindo	NNP
Securities	NNP
,	,
PT	NNP
Dhanapasifik	NNP
Securities	NNP
,	,
PT	NNP
Bumi	NNP
Arta	NNP
Securindo	NNP
,	,
PT	NNP
Buana	NNP
Securities	NNP
,	,
PT	NNP
Unisecurindoa	NNP
Abadi	NNP
.	.

Kemudian	RB
,	,
saham	NN
BES	NNP
atas	NN
nama	NN
PT	NNP
Inter	NNP
Pacific	NNP
Securities	NNP
,	,
PT	NNP
Indoverse	NNP
Securities	NNP
,	,
PT	NNP
Arga	NNP
Artha	NNP
Securities	NNP
,	,
PT	NNP
CIMB	NNP
Niaga	NNP
Securities	NNP
,	,
PT	NNP
General	NNP
Capital	NNP
dan	CC
PT	NNP
Muara	NNP
Securities	NNP
.	.

Perolehan	NN
laba	NN
bersih	JJ
PT	NNP
Inco	NNP
Tbk	NNP
sampai	IN
triwulan	NN
pertama	JJ
K1	NNP
2007	CD
naik	VB
426	CD
persen	NN
menjadi	VB
227,8	CD
juta	CD
dolar	NN
AS	NNP
(	-LRB-
unaudited	FW
)	-RRB-
dibandingkan	VB
periode	NN
sama	JJ
sebelumnya	RB
,	,
sedangkan	CC
penjualan	NN
naik	VB
146	CD
persen	NN
menjadi	VB
446,7	CD
juta	CD
dolar	NN
AS	NNP
.	.

Harga	NN
realisasi	NN
rata-rata	JJ
nikel	NN
dalam	IN
matte	FW
PT	NNP
Inco	NNP
sebesar	NN
29,149	CD
dolar	NN
AS	NNP
per	IN
ton	NN
pada	IN
K1	NNP
2007	CD
atau	CC
lebih	RB
baik	JJ
dibandingkan	VB
periode	NN
sama	JJ
sebelumnya	RB
11,136	CD
dolar	NN
AS	NNP
per	IN
ton	NN
.	.

Produksi	NN
nikel	NN
dalam	IN
matte	FW
untuk	IN
K1	NNP
2007	CD
sebesar	NN
17.98	CD
ton	NN
dibandingkan	VB
periode	NN
sama	JJ
sebelumnya	RB
17.361	CD
ton	NN
.	.

Menteri	NNP
Keuangan	NNP
Jepang	NNP
Koji	NNP
Omi	NNP
,	,
menurut	IN
rencana	NN
dalam	IN
waktu	NN
dekat	JJ
ini	DT
akan	MD
berkunjung	VB
ke	IN
Jakarta	NNP
,	,
guna	IN
memperkukuh	VB
hubungan	NN
bilateral	JJ
kedua	CD
negara	NN
,	,
khususnya	RB
peningkatan	NN
kerja	NN
sama	NN
di	IN
sektor	NN
keuangan	NN
,	,
menyusul	VB
pembubaran	NN
lembaga	NN
donor	NN
CGI	NNP
di	IN
awal	NN
tahun	NN
ini	DT
.	.

Menteri	NNP
Keuangan	NNP
Indonesia	NNP
Sri	NNP
Mulyani	NNP
mengemukakan	VB
hal	NN
itu	DT
kepada	IN
ANTARA	NNP
di	IN
Kyoto	NNP
,	,
Sabtu	NNP
,	,
sesaat	NN
sebelum	IN
memasuki	VB
seminar	NN
yang	IN
diadakan	VB
dalam	IN
rangka	NN
pertemuan	NN
tahunan	NN
Asian	NNP
Development	NNP
Bank	NNP
(	-LRB-
ADB	NNP
)	-RRB-
ke-40	JJ
.	.

"	``
Jepang	NNP
sangat	RB
mendukung	VB
peningkatan	NN
kerja	NN
sama	NN
bilateral	JJ
,	,
bahkan	RB
kedatangan	NN
Omi	NNP
ke	IN
Jakarta	NNP
adalah	VBZ
untuk	IN
melakukan	VB
diskusi	NN
yang	IN
lebih	RB
mendetail	NN
baik	CC
soal	NN
keuangan	NN
maupun	CC
pinjaman	NN
,	,
"	''
ujar	VB
mantan	NN
direktur	NN
eksekutif	NN
IMF	NNP
itu	DT
.	.

Pasca-CGI	NN
,	,
Indonesia	NNP
memang	RB
memfokuskan	VB
pada	IN
kerja	NN
sama	NN
bilateral	JJ
yang	IN
dinilai	VB
lebih	RB
adil	JJ
dan	CC
tidak	RB
menekan	VB
posisi	NN
Indonesia	NNP
dalam	IN
memberikan	VB
pinjaman	NN
.	.

Jepang	NNP
sendiri	NN
telah	MD
menunjukkan	VB
komitmen	NN
nya	PRP$
dalam	IN
hubungan	NN
bilateral	JJ
dengan	IN
membantu	VB
memberikan	VB
pinjaman	NN
sebesar	NN
200	CD
juta	CD
dolar	NN
AS	NNP
untuk	IN
tahun	NN
ini	DT
yang	IN
terealisasi	VB
Maret	NNP
lalu	VB
.	.

Kita	PRP
akan	MD
mencari	VB
berbagai	DT
macam	NN
pembahasan	NN
hubungan	NN
RI	NNP
-	:
Jepang	NNP
,	,
terlebih	RB
pada	IN
tahun	NN
depan	NN
hubungan	NN
kedua	CD
negara	NN
akan	MD
memasuki	VB
tahun	NN
ke-50	JJ
.	.

"	``
Jadi	IN
kita	PRP
sepakat	JJ
untuk	IN
semakin	RB
mempererat	VB
hubungan	NN
itu	DT
,	,
"	''
ujar	VB
nya	PRP
.	.

Selain	IN
itu	PRP
,	,
pertemuan	NN
bilateral	JJ
dengan	IN
Jepang	NNP
yang	IN
berlangsung	VB
Sabtu	NNP
pagi	NN
(	-LRB-
5/5	CD
)	-RRB-
juga	RB
membicarakan	VB
mengenai	IN
kerja	NN
sama	NN
negara-negara	NN
Asean	NNP
dengan	IN
mitra	NN
bisnis	NN
nya	PRP$
,	,
yakni	IN
Jepang	NNP
,	,
China	NNP
dan	CC
Korea	NNP
Selatan	NNP
,	,
atau	CC
dikenal	VB
dengan	IN
istilah	NN
Asean	NNP
+	SYM
3	CD
.	.

Perusahaan	NN
transportasi	NN
laut	NN
untuk	IN
LNG	NNP
,	,
minyak	NN
,	,
kimia	NN
,	,
peti	NN
kemas	NN
dan	CC
batu	NN
bara	NN
PT	NNP
Humpuss	NNP
Intermoda	NNP
Transportasi	NNP
Tbk	NNP
(	-LRB-
HITS	NNP
)	-RRB-
di	IN
Jakarta	NNP
,	,
Rabu	NNP
,	,
menyatakan	VB
akan	MD
menjual	VB
dua	CD
buah	NN
kapal	NN
tanker	NN
minyak	NN
milik	NNP
nya	PRP$
yang	IN
telah	MD
habis	VB
masa	NN
kontrak	NN
nya	PRP$
dengan	IN
pelanggan	NN
seharga	NN
36	CD
juta	CD
dolar	NN
AS	NNP
.	.

Untuk	IN
meningkatkan	VB
efisiensi	NN
dan	CC
tingkat	NN
profitabilitas	NN
,	,
perseroan	NN
mengusulkan	VB
menjual	VB
armada	NN
kapal	NN
tersebut	DT
dan	CC
menggunakan	VB
hasil	NN
penjualan	NN
nya	PRP$
untuk	IN
membeli	VB
kapal	NN
dengan	IN
jenis	NN
lain	JJ
.	.

"	``
Perseroan	NN
juga	RB
berencana	VB
meminjam	VB
dana	NN
perbankan	NN
untuk	IN
tambahan	NN
dana	NN
pembelian	NN
kapal	NN
tersebut	DT
,	,
"	''
kata	VB
perseroan	NN
dalam	IN
keterbukaan	NN
informasi	NN
nya	PRP$
.	.

Perseroan	NN
telah	MD
menunjuk	VB
PT	NNP
Indoprofita	NNP
Konsultama	NNP
sebagai	IN
pihak	NN
penilai	NN
independen	JJ
yang	IN
menyatakan	VB
nilai	NN
wajar	JJ
transaksi	NN
penjualan	NN
kapal	NN
tersebut	DT
berkisar	VB
antara	IN
29,88	CD
juta	CD
dolar	NN
AS	NNP
hingga	IN
36,52	CD
juta	CD
dolar	NN
AS	NNP
.	.

Kredit	NN
bermasalah	VB
(	-LRB-
non-performing	JJ
loan	FW
-	:
NPL	FW
)	-RRB-
industri	NN
tekstil	NN
dan	CC
produk	NN
tekstil	NN
(	-LRB-
TPT	NNP
)	-RRB-
pada	IN
Maret	NNP
2007	CD
mencapai	VB
23,37	CD
persen	NN
,	,
demikian	NN
dikemukakan	VB
Deputi	NNP
Gubernur	NNP
Bank	NNP
Indonesia	NNP
(	-LRB-
BI	NNP
)	-RRB-
,	,
Hartadi	NNP
A	NNP
Sarwono	NNP
di	IN
Jakarta	NNP
,	,
Rabu	NNP
.	.

Ia	PRP
mengatakan	VB
persentase	NN
tersebut	DT
termasuk	VB
tinggi	JJ
karena	IN
NPL	FW
untuk	IN
industri	NN
perbankan	NN
pada	IN
Maret	NNP
2007	CD
sebesar	NN
6,6	CD
persen	NN
.	.

"	``
Kenyataan	NN
ini	DT
melahirkan	VB
persepsi	NN
bahwa	IN
industri	NN
TPT	NNP
termasuk	VB
kategori	NN
sunset	FW
industri	NN
,	,
"	''
kata	VB
Hartadi	NNP
dalam	IN
acara	NN
sosialisasi	NN
program	NN
peningkatan	NN
teknologi	NN
industri	NN
TPT	NNP
di	IN
BI	NNP
Jakarta	NNP
.	.

Hartadi	NNP
mengatakan	VB
bahwa	IN
industri	NN
TPT	NNP
sebenarnya	RB
merupakan	VB
salah	RP
satu	CD
dari	IN
sepuluh	CD
komoditas	NN
unggulan	NN
yang	IN
ditetapkan	VB
pemerintah	NN
untuk	IN
dikembangkan	VB
,	,
namun	CC
perkembangan	NN
peningkatan	NN
kapasitas	NN
produksi	NN
nya	PRP$
menghadapi	VB
kendala	NN
besar	JJ
sementara	IN
persaingan	NN
semakin	RB
meningkat	VB
.	.

Data	NN
perbankan	NN
menunjukkan	VB
besarnya	NN
penyaluran	NN
kredit	NN
pada	IN
industri	NN
TPT	NNP
non-kulit	JJ
pada	IN
Maret	NNP
2007	CD
mencapai	VB
Rp	SYM
27,5	CD
triliun	CD
atau	CC
sekitar	RB
32,6	CD
persen	NN
dari	IN
total	NN
kredit	NN
perbankan	NN
nasional	JJ
yang	IN
mencapai	VB
Rp	SYM
843	CD
triliun	CD
.	.

Hartadi	NNP
menjelaskan	VB
keengganan	NN
perbankan	NN
untuk	IN
memberikan	VB
pembiayaan	NN
pada	IN
industri	NN
tersebut	DT
membuat	VB
perkembangan	NN
nya	PRP$
sungguh	RB
sangat	RB
memprihatinkan	VB
.	.

Upaya	NN
yang	IN
dilakukan	VB
pemerintah	NN
untuk	IN
memberikan	VB
subsidi	NN
harga	NN
pembelian	NN
mesin	NN
diharapkan	VB
menjadi	VB
langkah	NN
konkret	JJ
untuk	IN
mengatasi	VB
kesulitan	NN
yang	IN
dihadapi	VB
industri	NN
TPT	NNP
.	.

Dana	NN
yang	IN
disediakan	VB
pemerintah	NN
tahun	NN
2007	CD
untuk	IN
potongan	NN
harga	NN
dan	CC
bantuan	NN
kredit	NN
guna	IN
pembelian	NN
mesin	NN
atau	CC
peralatan	NN
industri	NN
TPT	NNP
dalam	IN
pelaksanaan	NN
program	NN
tersebut	DT
mencapai	VB
Rp	SYM
255	CD
miliar	CD
.	.

Ia	PRP
berharap	VB
forum	NN
ini	DT
(	-LRB-
acara	NN
sosialisasi	NN
)	-RRB-
dapat	MD
memberikan	VB
akses	NN
informasi	NN
kepada	IN
perbankan	NN
khususnya	RB
mengenai	IN
bidang-bidang	NN
usaha	NNP
yang	IN
memiliki	VB
prospek	NN
yang	IN
baik	JJ
dan	CC
potensial	JJ
untuk	IN
dibiayai	VB
.	.

Sementara	IN
itu	PRP
,	,
Dirjend	NNP
Industri	NNP
Logam	NNP
Mesin	NNP
Tekstil	NNP
Departemen	NNP
Perindustrian	NNP
Ansari	NNP
Bukhari	NNP
mengatakan	VB
sebenarnya	RB
pembiayaan	NN
perbankan	NN
ke	IN
sektor	NN
TPT	NNP
masih	MD
cukup	RB
baik	JJ
karena	IN
banyak	DT
nasabah	NN
dari	IN
industri	NN
TPT	NNP
yang	IN
cukup	RB
bagus	JJ
.	.

Ansari	NNP
mengatakan	VB
secara	IN
keseluruhan	NN
program	NN
modernisasi	NN
mesin	NN
membutuhkan	VB
dana	NN
sekitar	RB
Rp	SYM
50	CD
triliun	CD
dengan	IN
pembiayaan	NN
dari	IN
perbankan	NN
diperkirakan	VB
mencapai	VB
Rp	SYM
2	CD
triliun	CD
.	.

Menurut	IN
Ansari	NNP
pada	IN
2006	CD
kontribusi	NN
industri	NN
TPT	NNP
terhadap	IN
ekspor	NN
mencapai	VB
9,4	CD
miliar	CD
dolar	NN
AS	NNP
,	,
sedangkan	CC
pada	IN
tahun	NN
ini	DT
ditargetkan	VB
mencapai	VB
10	CD
miliar	CD
dolar	NN
AS	NNP
.	.

Menteri	NNP
Keuangan	NNP
Sri	NNP
Mulyani	NNP
mengungkapkan	VB
bahwa	IN
kontribusi	NN
pasar	NN
modal	NN
terhadap	IN
Produk	NN
domestik	JJ
Bruto	NNP
(	-LRB-
PDB	NNP
)	-RRB-
pada	IN
saat	NN
ini	DT
mencapai	VB
40	CD
persen	NN
dengan	IN
kapitalisasi	NN
Rp	SYM
1.400	CD
triliun	CD
.	.

Sri	NNP
Mulyani	NNP
dalam	IN
acara	NN
pembukaan	NN
Indonesia	NNP
Investor	NNP
Forum	NNP
II	JJ
di	IN
Jakarta	NNP
,	,
Selasa	NNP
,	,
mengatakan	VB
kontribusi	NN
pasar	NN
modal	NN
terhadap	IN
PDB	NNP
ini	DT
menunjukkan	VB
trend	FW
naik	VB
dibanding	VB
pada	IN
akhir	NN
2006	CD
yang	IN
hanya	RB
sebesar	NN
37,4	CD
persen	NN
dari	IN
PDB	NNP
dengan	IN
kapitalisasi	NN
Rp	SYM
1.250	CD
triliun	CD
.	.

Peningkatan	NN
ini	DT
juga	RB
ditunjukkan	VB
dari	IN
naiknya	NN
Indeks	NNP
Harga	NNP
Saham	NNP
Gabungan	NNP
(	-LRB-
IHSG	NNP
)	-RRB-
Bursa	NNP
Efek	NNP
Jakarta	NNP
(	-LRB-
BEJ	NNP
)	-RRB-
yang	IN
pada	IN
akhir	NN
2006	CD
telah	MD
menyentuh	VB
level	NN
1.805	CD
,	,
hingga	IN
kuartal	NN
pertama	JJ
2007	CD
